Id,DateandTime,BetaineTankLevel,SLS_Tank_A_Level,SLS_Tank_B_Level,SLE3S_Tank_A_Level,SLE3S_Tank_B_Level,SLE1S_Tank_Level,HAS_Tank_Level,HeatingBay_Tank_Level,HeatingBay_Tank_Temp,GelN_Tank_A_Level,GelN_Tank_B_Level,NACL6T_Level,NACL2T_Level,LPBase_Tank_Level,LPBase_SurgeTank_Level,HCBase_Tank_Level,THXN_Tank_Level,DM5500_Tank_Level,Dadmac_Tank_Level,Perfume1_Tank_Level,Perfume2_Tank_Level,Perfume3_Tank_Level,HotDI_Tank_Level,ColdDI_Tank_Level,1.25_Tank_Level,Benzyl_Tank_Level,Climbazole_Tank_Level,Kathon_Level,Pure_refresh,HCL
292518,2025-11-03 07:26:18.427,38.05123,22.37817,36.2833,52.84812,73.75822,0,27.40921,1933.074,31.45,3965.185,-13.5,1632.75,1759.23,4631.375,860,5690,-76.125,37.775,NULL,618.0825,535.95,644.16,97.24615,89.58334,11.6,1346.694,1933.074,320.5901,646.4494,23.64786
292519,2025-11-03 07:31:19.170,38.08366,22.34568,36.1306,52.84812,73.76476,0,27.44164,1928.599,31.39375,3964.815,-14.25,1633.125,1759.105,4631.375,860,5690,-76.125,37.78125,NULL,617.925,535.8937,644.215,97.25385,87.36111,11.6,1346.062,1928.599,320.5901,646.4494,23.64786
292520,2025-11-03 07:36:20.697,38.02205,22.34568,36.33204,52.84812,73.77129,0,27.46433,1929.766,31.3375,3964.815,-14.25,1632.75,1759.105,4631.375,860,5690,-76.125,37.775,NULL,618.03,535.8375,644.16,97.29846,88.75,11.7,1347.083,1929.766,320.2659,645.5253,23.64786
292521,2025-11-03 07:41:25.000,38.02205,22.34568,36.55946,52.84812,73.77457,0,27.44812,1931.031,31.20625,3965.185,-14.25,1632.75,1759.98,4632.343,860,5690,-76.125,37.775,NULL,618.0825,535.8375,644.16,95.67384,90,11.7,1343.922,1931.031,320.5901,645.963,23.64786
292522,2025-11-03 07:46:23.430,38.03826,22.34568,36.65042,52.84812,73.60452,0,27.47082,1932.296,31.1375,3964.815,-13.875,1633.875,1759.23,4632.343,860,5690,-76.125,37.76875,NULL,618.0825,535.8375,644.105,93.26308,87.91666,11.7,1346.207,1932.296,320.2659,645.0389,23.64786
292523,2025-11-03 07:51:23.040,38.03826,22.34568,36.71865,52.87742,73.53912,0,27.43515,1933.171,31.075,3964.444,-13.875,1676.25,1759.105,4631.375,860,5690,-76.125,37.775,NULL,618.1875,535.8937,644.105,93.24,89.16666,11.7,1345.916,1933.171,320.428,645.963,23.64786
292524,2025-11-03 07:56:22.737,38.07069,22.31319,36.75439,52.87742,73.49007,0,27.44812,1933.268,31,3965.926,-13.875,1615.125,1758.855,4631.375,860,5690,-76.125,37.76875,NULL,618.0825,535.7813,644.215,91.40154,88.19444,11.7,1346.159,1933.268,320.428,645.963,23.64786
292525,2025-11-03 08:01:24.483,38.03502,22.37817,36.73814,52.07343,73.79092,0,27.43515,1934.436,30.9125,3965.185,-14.25,1633.875,1758.855,4631.375,860,5690,-76.125,37.775,NULL,618.24,535.8375,644.16,90.56154,88.33334,11.7,1346.791,1934.436,320.428,645.963,23.64786
292526,2025-11-03 08:06:23.107,38.05123,22.37817,36.76413,52.33058,73.79092,0,27.40272,1933.755,30.85625,3965.185,-14.25,1633.5,1758.855,4630.408,860,5688,-76.125,37.8,NULL,618.24,535.8375,644.16,89.21077,89.30556,11.7,1345.916,1933.755,320.5901,646.4494,23.64786
292527,2025-11-03 08:11:18.493,38.07069,22.37817,36.01365,52.46078,73.79092,0,27.43191,1934.241,30.74375,4122.963,-14.25,1633.125,1758.98,4630.408,860,5690,-76.125,41.61875,NULL,618.2925,535.8375,644.215,87.47077,86.80556,11.7,1346.062,1934.241,320.428,645.5253,23.61868
292528,2025-11-03 08:16:19.127,38.08041,22.34568,34.25926,52.90997,73.81054,0,27.41894,1933.56,30.63125,4513.704,-14.25,1633.5,1758.731,4630.408,860,5690,-76.125,31.69375,NULL,618.24,535.95,644.16,87.18923,88.05556,11.7,1346.548,1933.56,320.7361,646.4494,23.64786
292529,2025-11-03 08:21:19.540,38.07069,22.37817,34.01884,52.94252,73.77129,0,27.43191,1934.63,30.48125,4568.519,-13.5,1632.75,1758.98,4630.408,860,5688,-76.125,27.36875,NULL,618.24,535.8937,644.05,86.45692,89.30556,11.7,1346.353,1934.63,320.2659,645.0389,23.58625
292530,2025-11-03 08:26:19.080,38.08041,22.41066,34.08057,52.94252,73.76476,0,27.46433,1934.144,29.925,4568.889,-13.5,1632.375,1758.98,4631.375,860,5688,-76.125,32.43125,NULL,618.135,535.8937,644.105,85.70154,84.44444,11.7,1346.207,1934.144,320.428,645.5253,23.58625
292531,2025-11-03 08:31:19.030,38.06744,22.41066,34.0026,52.90997,73.68301,0,27.35084,1932.49,29.55625,4568.889,-14.25,1632.75,1758.855,4631.375,860,5688,-76.125,38.28125,NULL,618.1875,535.8375,644.215,82.49693,86.25,11.66667,1346.694,1932.49,320.5901,646.4494,23.58625
292532,2025-11-03 08:36:19.007,38.04475,22.41066,31.74464,52.87742,71.76678,0,27.41569,1934.241,29.23125,4795.556,-14.25,1633.5,1759.105,4631.375,860,5688,-76.125,38.375,NULL,618.135,535.8937,644.105,77.43077,87.5,11.7,1346.402,1934.241,320.5901,646.4494,23.58625
292533,2025-11-03 08:41:18.753,38.06744,22.34568,31.39701,52.90997,70.07946,0,27.41894,1933.658,28.93125,5007.407,-13.5,1633.5,1758.731,4631.375,860,5688,-76.125,25.58125,NULL,618.1875,535.8937,644.105,73.48615,88.75,11.7,1346.159,1933.658,320.5901,646.4494,23.58625
292534,2025-11-03 08:46:18.640,38.02853,22.37817,31.5757,52.87742,70.12851,0,27.41894,1931.031,28.69375,5007.037,-13.875,1633.5,1759.605,4631.375,860,5688,-76.125,26.00625,NULL,618.0825,535.8375,644.215,73.03539,89.58334,11.7,1347.666,1931.031,320.428,645.5253,23.58625
292535,2025-11-03 08:51:18.563,38.05123,22.37817,31.80637,52.90997,70.12197,0,27.46433,1929.475,28.5,5007.407,-13.5,1633.5,1759.105,4631.375,860,5688,-76.125,29.03125,NULL,618.1875,535.8937,644.16,74.31693,84.02779,11.7,1345.964,1929.475,320.5901,646.9358,23.58625
292536,2025-11-03 08:56:18.850,38.05123,23.02144,31.89084,52.87742,70.14486,0,27.41569,1928.599,28.3125,5006.667,-13.875,1675.125,1758.855,4631.375,860,5688,-76.125,32.2125,NULL,618.1875,535.8375,644.105,72.92769,85.69444,11.7,1346.937,1928.599,320.428,645.5253,23.58625
292537,2025-11-03 09:01:18.450,38.09338,25.97466,31.84211,52.87742,69.96501,0,27.46433,1933.949,28.18125,5007.037,-13.125,1615.125,1758.855,4631.375,860,5688,-76.125,35.39375,NULL,618.1875,535.95,644.215,72.86,86.94444,11.7,1345.916,1933.949,320.428,645.963,23.58625
292538,2025-11-03 09:06:18.430,38.09987,28.54126,31.90059,52.87742,69.76554,0,27.43839,1933.755,28.0875,5007.407,-13.875,1633.875,1758.98,4631.375,860,5688,-76.125,38.14375,NULL,618.345,535.95,644.105,72.79846,87.91666,11.7,1346.937,1933.755,320.5901,645.963,23.58625
292539,2025-11-03 09:11:20.440,38.1096,31.68941,31.8551,52.84812,69.76227,0,27.45461,1933.658,27.975,5007.407,-13.875,1632.75,1758.98,4631.375,860,5688,-76.125,39.18125,NULL,618.1875,535.8375,644.16,72.95846,88.75,11.7,1345.916,1933.658,320.5901,645.963,23.58625
292540,2025-11-03 09:16:19.857,38.12906,34.67511,31.81936,52.17108,70.09581,0,27.43515,1932.685,27.8875,5007.407,-13.125,1633.125,1758.855,4631.375,860,5688,-76.125,39.5125,NULL,618.2925,535.8375,644.16,69.41077,83.61111,11.7,1346.207,1932.685,318.9851,645.963,23.58625
292541,2025-11-03 09:21:19.093,38.06744,37.69331,31.95906,52.20363,70.18083,0,27.43515,1931.809,27.84375,5007.778,-13.5,1633.5,1758.98,4631.375,860,5688,-76.125,39.63125,NULL,618.5025,535.8375,644.215,68,87.91666,11.7,1346.305,1931.809,316.4235,645.5253,23.58625
292542,2025-11-03 09:26:19.003,38.1096,39.97076,31.94282,52.33058,70.11543,0,27.48055,1935.214,27.79375,5007.037,-13.5,1633.125,1758.731,4631.375,860,5688,-76.125,39.6875,NULL,618.45,535.8937,644.215,65.71846,89.16666,11.7,1346.791,1935.214,316.2614,645.5253,23.58625
292543,2025-11-03 09:31:18.907,38.07717,42.41066,31.99805,52.94252,70.14813,0,27.47082,1934.047,27.76875,5007.407,-13.875,1633.5,1758.98,4631.375,860,5688,-76.125,39.7125,NULL,618.555,535.8937,644.105,63.52,87.77779,11.7,1346.791,1934.047,316.5694,645.963,23.58625
292544,2025-11-03 09:36:19.063,38.13554,45.36387,31.93632,52.90997,70.15794,0,27.38327,1932.977,27.70625,5007.778,-13.5,1633.5,1758.855,4630.408,860,4792,-76.125,39.725,NULL,618.66,418.5,644.215,63.25385,85.97221,11.7,1346.694,1932.977,316.7315,646.4494,23.58625
292545,2025-11-03 09:41:19.090,37.53567,48.2846,31.96881,52.94252,70.14159,0,27.46433,1932.782,27.68125,5007.037,-13.5,1633.125,1758.98,4631.375,860,4790,-76.125,39.73125,NULL,618.765,383.9063,644.105,63.09385,86.25,11.63333,1345.867,1932.782,315.2886,645.0389,23.58625
292546,2025-11-03 09:46:19.137,36.87094,51.33528,31.68941,52.90997,70.14813,0,27.45136,1933.949,27.64375,5007.407,-13.5,1633.125,1652.777,4497.834,860,4788,-76.125,39.74375,NULL,618.765,383.9625,644.16,62.59692,89.16666,11.7,1346.353,1933.949,315.6129,645.5253,23.61868
292547,2025-11-03 09:51:19.087,36.83528,54.22677,31.41975,52.90997,70.16448,0,27.48703,1934.533,27.5875,5007.407,-13.5,1633.125,1652.902,4166.883,860,4788,-76.125,39.74375,NULL,618.9225,384.0187,644.215,62.24615,88.19444,11.6,1346.11,1934.533,315.6129,645.963,23.58625
292548,2025-11-03 09:56:18.930,36.83528,55.73424,31.52047,52.87742,70.14813,0,27.45785,1933.658,27.56875,5007.407,-13.125,1633.5,1653.027,3971.409,860,4788,-76.125,39.75,NULL,618.765,383.9063,644.215,62.23077,88.88889,11.6,1346.402,1933.658,315.4507,645.963,23.61868
292549,2025-11-03 10:01:18.813,36.84176,55.60429,31.7154,52.90997,70.15794,0,27.45461,1931.809,27.56875,5007.778,-13.5,1671.75,1652.652,3971.409,860,5982,-76.125,39.75625,NULL,618.8175,454.5,644.27,62.60461,88.33334,11.56667,1347.618,1931.809,315.6129,645.963,23.61868
292550,2025-11-03 10:06:19.030,36.8904,54.8668,31.93307,52.90997,70.11216,0,27.47082,1933.074,27.575,5007.407,-13.875,1616.625,1652.652,3971.409,860,7528,-76.125,39.7625,NULL,618.8175,554.2875,644.16,61.76616,90,231.1,1134.554,1933.074,315.775,645.963,23.58625
292551,2025-11-03 10:11:18.507,36.83852,54.8668,31.92658,52.90997,70.17429,0,27.40272,1929.864,27.5875,5007.407,-13.875,1634.625,1652.902,3971.409,860,7646,-76.125,39.75625,NULL,618.9225,554.3438,644.215,61.40769,90.13889,606.1,751.799,1929.864,315.2886,645.0389,23.61868
292552,2025-11-03 10:16:19.127,36.85149,54.89928,31.90708,52.87742,70.05984,0,27.46433,1934.436,27.575,5007.407,-13.5,1633.875,1652.277,3970.442,860,7648,-76.125,45.25625,NULL,618.9225,554.4,644.105,60.63692,90.13889,602.8,753.7439,1934.436,315.6129,645.963,23.58625
292553,2025-11-03 10:21:18.930,36.88068,54.96426,31.95582,52.90997,69.83748,0,27.42542,1934.436,27.6,5007.778,-13.875,1633.5,1652.527,3970.442,860,7650,-76.125,54.1375,NULL,618.975,554.3438,644.16,59.66769,89.30556,821.3,753.1118,1934.436,315.4507,645.5253,23.58625
292554,2025-11-03 10:26:19.010,36.85149,55.25341,31.92008,52.94252,69.92904,0,27.44812,1933.949,27.6125,5007.778,-13.875,1633.875,1652.402,3973.345,860,7650,-76.125,62.08125,NULL,618.9225,554.2875,644.16,60.94923,88.88889,904.4,754.0356,1933.949,315.4507,645.963,23.61868
292555,2025-11-03 10:31:19.053,36.89365,55.12346,31.85185,52.20363,70.09908,0,27.45136,1935.7,27.61875,5007.407,-13.875,1633.5,1652.277,3970.442,860,7650,-76.125,68.96875,NULL,619.08,554.4,644.16,62.09385,90,1180.7,753.5494,1935.7,315.6129,645.963,23.61868
292556,2025-11-03 10:36:18.750,36.85798,55.66927,31.90383,52.36313,70.17429,0,27.40597,1934.144,27.64375,5007.407,-13.875,1633.5,1652.277,3970.442,860,7652,-76.125,74.93125,NULL,619.08,554.3438,644.105,62.95538,89.02779,1199.1,753.8412,1934.144,315.6129,646.4494,23.61868
292557,2025-11-03 10:41:18.730,36.92283,55.05848,31.84211,52.42823,69.58242,0,27.43191,1934.144,27.65625,5007.778,-13.5,1633.875,1652.152,3970.442,860,7652,-76.125,80.20625,NULL,619.185,554.3438,644.16,61.54462,89.72221,1198.067,753.9384,1934.144,315.4507,645.5253,23.58625
292558,2025-11-03 10:46:18.983,36.89365,53.7102,31.91683,52.94252,67.64985,0,27.393,1935.019,27.70625,5008.148,-13.875,1633.875,1652.027,3970.442,860,7652,-76.125,84.93125,NULL,619.08,595.6875,644.105,61.36923,84.72221,1193.867,753.3063,1935.019,315.6129,645.963,23.61868
292559,2025-11-03 10:51:18.487,36.88716,53.68096,31.90059,52.97507,66.489,0,27.43191,1932.977,27.71875,5007.037,-13.125,1634.25,1652.277,3970.442,860,7652,-76.125,89.275,NULL,619.08,774.9,644.16,62.33077,86.38889,1193.9,753.7439,1932.977,315.775,645.963,23.61868
292560,2025-11-03 10:56:19.160,36.90337,53.55101,31.59844,52.94252,66.51516,0,27.43839,1934.436,27.76875,5007.407,-13.5,1633.5,1652.277,3970.442,860,7652,-76.125,91.76875,NULL,618.9225,808.0875,644.16,63.57384,86.94444,1193.9,752.2853,1934.436,315.775,646.4494,23.58625
292561,2025-11-03 11:01:19.257,36.90337,53.5835,31.2898,52.97507,66.50861,0,27.40272,1933.949,27.8,5008.148,-13.5,1633.5,1652.527,3971.409,860,7656,-76.125,92.30625,NULL,619.08,808.0313,644.105,64.92461,88.05556,1194.133,752.9659,1933.949,315.6129,645.963,23.61868
292562,2025-11-03 11:06:19.190,36.8904,53.55101,31.39701,52.94252,66.54131,0,27.48055,1934.144,27.85,5007.778,-13.875,1678.125,1653.277,3971.409,860,7654,-76.125,92.36875,NULL,619.08,808.0875,644.105,65.26,85.83334,1194.6,753.5981,1934.144,315.4507,645.0389,23.61868
292563,2025-11-03 11:11:20.153,36.9131,53.61599,31.65042,52.94252,66.54131,0,27.43839,1933.268,27.925,5008.148,-13.125,1615.875,1652.277,3971.409,860,7654,-76.125,92.36875,NULL,619.2375,808.0875,644.16,65.22153,89.30556,1195.067,753.6953,1933.268,315.2886,645.0389,23.61868
292564,2025-11-03 11:16:19.080,36.92931,53.61599,31.80312,52.94252,66.52824,0,27.42218,1932.49,27.96875,5007.407,-14.25,1634.25,1652.402,3971.409,860,7654,-76.125,92.3875,NULL,619.185,808.0875,644.215,64.52,89.30556,1195.533,754.0843,1932.49,315.2886,645.0389,23.64786
292565,2025-11-03 11:21:18.980,36.96174,53.5835,31.77388,52.90997,66.52496,0,27.48055,1932.588,28.0125,5007.407,-13.5,1634.625,1652.152,3969.474,860,7654,-76.125,92.38125,NULL,787.71,808.1437,644.16,63.74154,87.91666,1195.967,754.3274,1932.588,315.6129,645.963,23.61868
292566,2025-11-03 11:26:18.907,37.00389,51.40026,31.80962,52.94252,64.44197,0,27.44164,1808.171,28.075,5008.148,-13.5,1632.375,1381.771,3970.442,860,7654,-76.125,92.40625,NULL,796.2675,808.0875,644.215,63.07077,90.69444,1196.3,753.2577,1808.171,315.4507,645.5253,23.61868
292567,2025-11-03 11:31:20.260,36.97795,50.27615,31.80962,52.97507,61.63631,0,27.44812,1812.451,28.125,5008.148,-13.5,1232.25,1786.219,3970.442,860,7654,-76.125,92.39375,NULL,796.4775,808.0875,644.16,62.62769,85.69444,1196.7,753.7925,1812.451,315.4507,645.5253,23.61868
292568,2025-11-03 11:36:19.420,36.97795,49.47368,31.81936,52.97507,61.40414,0,27.40272,1812.354,28.18125,5008.148,-13.875,1195.875,1814.206,3970.442,860,6830,-76.125,92.4125,NULL,796.4775,808.1437,644.16,62.59692,90,1197,753.1118,1812.354,315.4507,645.963,23.61868
292569,2025-11-03 11:41:19.473,36.94553,49.82781,31.77063,52.94252,61.52186,0,27.45136,1810.409,28.2625,4989.629,-13.5,1195.875,1814.081,3970.442,860,6772,-76.125,85.1875,NULL,796.635,808.0313,644.215,62.51385,90.83334,1197.2,753.5008,1810.409,315.4507,645.5253,23.61868
292570,2025-11-03 11:46:18.963,36.9358,50.37362,31.80962,52.26873,61.65593,0,27.5,1811.576,28.3625,5095.926,-13.875,1197,1814.206,3970.442,860,6772,-76.125,64.48125,NULL,796.8975,808.0875,644.215,62.61231,88.61111,1181.3,753.2091,1811.576,315.4507,645.5253,23.64786
292571,2025-11-03 11:51:18.533,35.66148,50.37362,31.87135,52.49333,61.67882,0,27.46758,1811.77,28.5,5487.037,-13.875,1196.25,1814.331,3970.442,860,6772,-76.125,43.8375,NULL,794.535,808.1437,644.215,63.74154,89.44444,1181.6,753.1118,1811.77,309.5331,645.5253,23.64786
292572,2025-11-03 11:56:19.313,35.65499,50.40611,31.83886,52.55843,61.68863,0,27.47082,1810.214,28.64375,5750.741,-13.5,1196.25,1814.081,3970.442,860,6772,-76.125,25.675,NULL,678.0375,808.0313,644.16,65.16923,90.27779,1181.967,753.8412,1810.214,309.8411,645.963,23.64786
292573,2025-11-03 12:01:19.400,35.66796,50.40611,31.90383,52.97507,61.69517,0,27.41894,1811.089,28.81875,5751.111,-13.5,1196.625,1814.081,3970.442,860,6772,-76.125,24.1875,NULL,678.09,808.2,644.16,66.54923,90.13889,1182.133,753.3549,1811.089,309.5331,645.5253,23.61868
292574,2025-11-03 12:06:19.077,35.68093,50.40611,31.62768,53.04016,61.69844,0,27.40921,1811.381,28.90625,5751.111,-13.5,1196.625,1814.081,3970.442,860,6772,-76.125,25.05625,NULL,678.1425,808.0313,644.16,68.0677,90.13889,1182.7,753.8412,1811.381,309.8411,646.4494,23.64786
292575,2025-11-03 12:11:19.147,35.70363,50.40611,31.37102,53.00762,61.68209,0,27.42218,1811.965,28.96875,5751.481,-13.5,1196.25,1814.081,3970.442,860,6772,-76.125,25.375,NULL,678.1425,808.0875,644.215,69.54769,90.13889,1184.3,741.8314,1811.965,309.5331,645.963,23.61868
292576,2025-11-03 12:16:18.923,35.68418,50.37362,31.52047,53.00762,61.72787,0,27.45136,1812.646,29.04375,5750.371,-13.5,1197.75,1814.081,3970.442,860,6772,-76.125,25.53125,NULL,677.985,808.0313,644.215,70.91385,90.27779,1185.6,741.637,1812.646,309.3709,645.0389,23.61868
292577,2025-11-03 12:21:18.510,35.73606,50.37362,31.66342,53.00762,61.68863,0,27.45136,1812.646,29.10625,5750.741,-13.5,1197.375,1813.956,3970.442,860,6772,-76.125,25.55625,NULL,678.195,808.1437,644.16,72.36308,90.27779,1186.6,740.9076,1812.646,309.3709,645.5253,23.64786
292578,2025-11-03 12:26:18.590,35.68742,50.40611,31.7154,53.00762,61.66901,0,27.40272,1812.938,29.20625,5751.481,-13.5,1197.75,1814.081,3970.442,860,6772,-76.125,25.5875,NULL,678.09,808.0313,644.215,73.78307,90.27779,1187.6,742.1718,1812.938,309.3709,645.0389,23.61868
292579,2025-11-03 12:31:19.087,35.73606,50.37362,31.63093,52.94252,61.70171,0,27.46758,1811.868,29.35,5751.481,-13.5,1198.125,1813.831,3970.442,860,6772,-76.125,25.6,NULL,678.1425,808.2,644.105,75.11077,90.13889,1188.433,743.2901,1811.868,309.5331,644.5526,23.61868
292580,2025-11-03 12:36:20.213,35.73281,50.40611,31.70565,52.97507,61.74422,0,28.51816,1812.451,29.5625,5751.111,-13.5,1198.125,1814.081,3970.442,860,6772,-76.125,25.60625,NULL,678.3525,808.1437,644.215,76.53693,90.13889,1189.1,742.8039,1812.451,309.8411,645.963,23.64786
292581,2025-11-03 12:41:29.810,35.75227,50.40611,31.66017,52.97507,61.73441,0,31.08949,1805.642,29.83125,5750.741,-13.5,1198.125,1814.081,3970.442,860,6772,-76.125,25.63125,NULL,678.1425,808.0875,644.105,78.04769,90.13889,1189.9,741.637,1805.642,305.5285,645.0389,23.61868
292582,2025-11-03 12:46:19.193,35.72957,49.69786,31.76088,52.97507,61.54802,0,33.65435,1811.868,30.0375,5750.741,-13.875,1197.75,1814.081,3970.442,860,6772,-76.125,25.625,NULL,678.3525,808.1437,644.105,79.26923,90.13889,1190.4,741.5397,1811.868,305.8366,645.963,23.61868
292583,2025-11-03 12:51:19.040,35.77821,48.67122,31.78687,53.00762,61.50878,0,36.18677,1812.743,30.1875,5751.481,-13.5,1197.75,1814.081,3971.409,860,6772,-76.125,25.64375,NULL,678.3525,808.1437,644.215,79.72615,89.86111,1190.7,741.5883,1812.743,305.5285,645.0389,23.64786
292584,2025-11-03 12:56:18.650,35.76848,49.21703,31.77063,53.00762,61.55456,0,38.75162,1813.327,30.34375,5751.481,-13.5,1197.75,1814.081,3971.409,860,6128,-76.125,25.6375,NULL,678.405,726.4688,644.16,78.58308,88.47221,1191.2,742.0745,1813.327,305.6907,645.963,23.64786
292585,2025-11-03 13:01:19.193,35.63878,49.21703,31.77388,52.39568,61.68863,0,41.23217,1810.895,30.48125,5751.481,-13.5,1197.375,1814.206,3971.409,860,5882,-76.125,25.64375,NULL,678.5625,656.1563,644.215,77.3,81.94444,1191.3,742.1718,1810.895,305.6907,645.5253,23.64786
292586,2025-11-03 13:06:19.173,34.47795,49.18454,31.8681,52.55843,61.78019,0,43.68677,1813.424,30.59375,5751.111,-12.75,1198.125,1814.456,3926.895,815,5882,-76.125,25.65,NULL,678.405,656.0438,644.215,77.26923,81.94444,1191.6,741.3939,1813.424,305.8366,646.4494,23.61868
292587,2025-11-03 13:11:18.437,34.47471,49.21703,31.83561,52.62027,61.73441,0,46.07977,1811.77,30.65625,5751.481,-14.25,1198.125,1706.628,3599.815,815,5882,-76.125,25.65,NULL,678.51,656.1,644.215,77.33077,86.11111,1191.9,742.3177,1811.77,305.6907,645.963,23.64786
292588,2025-11-03 13:16:19.207,34.5201,49.21703,31.63093,53.00762,61.61669,0,48.54086,1811.868,30.69375,5751.481,-13.5,1197.375,1705.754,3312.411,859,5880,-76.125,25.65,NULL,678.5625,656.0438,644.215,77.33846,89.86111,1192.2,742.1232,1811.868,305.8366,646.4494,23.64786
292589,2025-11-03 13:21:19.123,34.51038,49.282,31.36452,53.07272,61.59707,0,50.6939,1812.646,30.675,5751.481,-14.25,1196.625,1706.628,3312.411,859,5892,-76.125,25.6625,NULL,678.7725,656.2125,644.215,77.28461,83.19444,1192.5,742.3177,1812.646,305.6907,645.5253,23.64786
292590,2025-11-03 13:26:19.107,34.47795,49.21703,31.43275,53.61956,61.61669,0,52.82101,1812.257,30.65,5751.481,-13.125,1197.75,1706.254,3312.411,859,5890,-76.125,25.65625,NULL,678.615,656.1563,644.215,77.2923,87.08334,1192.8,742.0259,1812.257,305.6907,645.0389,23.64786
292591,2025-11-03 13:31:19.287,34.54604,49.18454,31.7284,54.1013,61.60034,0,54.90597,1812.451,30.6125,5751.852,-13.875,1197.75,1706.254,3312.411,859,5880,-76.125,25.6625,NULL,678.615,656.1563,644.105,77.17077,90.27779,1193,742.3177,1812.451,305.8366,645.963,23.64786
292592,2025-11-03 13:36:21.500,34.52335,49.21703,31.67316,54.64814,61.59707,0,57.03632,1811.381,30.59375,5751.481,-13.5,1197.375,1706.503,3311.443,859,5880,-76.125,25.66875,NULL,678.72,656.1563,644.16,77.24,87.36111,1193.2,741.6855,1811.381,305.5285,645.5253,23.64786
292593,2025-11-03 13:41:18.737,34.50713,49.24951,31.69916,55.16243,61.56764,0,58.64462,1812.84,30.5875,5750.741,-13.875,1197.75,1706.378,3311.443,859,5880,-76.125,25.66875,NULL,678.825,656.1,644.16,77.17077,90.55556,1193.4,742.3177,1812.84,305.8366,645.963,23.64786
292594,2025-11-03 13:46:19.187,34.56226,49.21703,31.74789,55.67671,61.61996,0,58.48898,1808.852,30.5625,5751.852,-13.875,1197.75,1706.004,3311.443,859,5880,-76.125,25.66875,NULL,678.72,656.1563,644.215,77.12462,90.41666,1193.6,741.4424,1808.852,305.8366,646.4494,23.64786
292595,2025-11-03 13:51:18.583,34.55901,49.282,31.76413,56.22355,61.61996,0,58.21336,1807.393,30.5625,5751.481,-13.5,1197.75,1706.378,3310.475,859,5880,-76.125,25.66875,NULL,678.6675,633.9375,644.215,77.8877,88.47221,1193.8,742.6094,1807.393,305.6907,645.5253,23.61868
292596,2025-11-03 13:56:19.080,34.55253,48.60624,31.69591,56.80294,61.61996,0,58.09987,1812.16,30.5625,5751.852,-14.25,1197.75,1706.503,3310.475,859,5880,-76.125,25.66875,NULL,678.615,633.9375,644.215,79.26923,89.30556,1194,742.2204,1812.16,304.5558,645.5253,23.61868
292597,2025-11-03 14:01:19.117,34.52983,48.80117,31.77713,57.25213,61.54802,0,57.84047,1812.646,30.59375,5750.741,-13.875,1197.375,1706.378,3310.475,859,5880,-76.125,25.68125,NULL,678.72,634.05,644.16,80.77231,90,1194.2,741.5883,1812.646,304.7179,648.395,23.64786
292598,2025-11-03 14:06:19.013,34.56226,49.282,31.7089,57.76642,61.44338,0,57.72374,1812.743,30.6875,5751.111,-13.5,1197.75,1706.254,3309.508,859,5880,-76.125,25.675,NULL,678.4575,633.9375,644.27,82.23692,88.47221,1194.4,741.8314,1812.743,304.5558,952.1401,23.61868
292599,2025-11-03 14:11:19.223,34.55253,49.282,31.73814,58.25142,61.45973,0,57.56161,1811.965,30.76875,5751.481,-14.25,1197.75,1706.254,3310.475,843,5880,-76.125,25.68125,NULL,678.3525,633.9375,644.215,83.64154,88.33334,1194.5,741.7828,1811.965,304.7179,1029.523,23.61868
292600,2025-11-03 14:16:19.023,34.53956,49.24951,31.80962,58.76571,61.57091,0,57.38003,1813.23,30.875,5751.111,-13.875,1198.125,1706.254,3310.475,814,5880,-76.125,25.68125,NULL,678.3525,633.9938,644.27,85.0677,89.16666,1194.7,742.3177,1813.23,304.4099,1028.064,23.64786
292601,2025-11-03 14:21:19.043,34.5882,49.24951,31.79012,59.31255,61.60361,0,57.16926,1810.409,31.0125,5751.481,-13.5,1196.625,1706.004,3310.475,811,5880,-76.125,25.68125,NULL,678.4575,633.9938,644.215,86.50923,83.88889,1194.8,742.0259,1810.409,304.7179,1242.412,23.64786
292602,2025-11-03 14:26:18.960,34.59792,46.65042,31.61144,59.79428,59.05301,0,56.91634,1692.023,31.04375,5751.481,-13.125,1197.375,1706.628,3310.475,811,5882,-76.125,25.68125,NULL,678.4575,633.9375,644.215,86.7,84.30556,1195,741.4424,1692.023,304.5558,1355.35,23.61868
292603,2025-11-03 14:31:18.763,34.53956,45.97466,31.43925,60.34113,56.64628,0,56.76719,1689.591,31.08125,5751.481,-13.875,1197,1706.503,3310.475,811,5882,-76.125,25.68125,NULL,678.4575,633.9375,644.215,86.7,80.97222,1195.1,741.8801,1689.591,304.5558,1355.837,23.64786
292604,2025-11-03 14:36:19.330,34.55901,46.00715,31.39701,60.82286,56.71822,0,56.55966,1688.521,31.15,5751.852,-13.125,1197.75,1706.378,3310.475,811,4988,-76.125,25.68125,NULL,678.405,633.8812,644.215,86.67846,84.30556,1195.2,741.8314,1688.521,304.88,1356.323,23.61868
